"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 37","Bulkcarrier",02/29/16 05:00 AM,5,225,32.3,75668,2.54,8.2,343,0.12,2.7,1.5,177.5,0.36,0.43,0.39
"Ship 37","Bulkcarrier",02/29/16 06:00 AM,5,225,32.3,75668,2.54,8.8,342,0.12,3,1.65,103,0.36,0.45,0.39
"Ship 37","Bulkcarrier",02/29/16 07:00 AM,5,225,32.3,75668,2.26,8.4,349,0.13,3.05,2.6,236.5,0.35,0.45,0.38
"Ship 37","Bulkcarrier",02/29/16 08:00 AM,5,225,32.3,75668,2.23,8.7,339,0.12,2.88,1.45,234,0.36,0.46,0.39
"Ship 37","Bulkcarrier",02/29/16 09:00 AM,5,225,32.3,75668,2.1,8.5,347,0.11,2.51,1.05,183.5,0.34,0.42,0.37
"Ship 37","Bulkcarrier",02/29/16 10:00 AM,5,225,32.3,75668,2.16,8,344,0.11,2,1.75,127.5,0.34,0.4,0.36
"Ship 37","Bulkcarrier",02/29/16 11:00 AM,5,225,32.3,75668,2.22,8.4,341,0.1,1.53,9.8,126.5,0.36,0.44,0.39
"Ship 37","Bulkcarrier",02/29/16 12:00 PM,5,225,32.3,75668,2.14,8.2,346,0.09,1.2,11.45,102,0.37,0.44,0.39
"Ship 37","Bulkcarrier",02/29/16 01:00 PM,5,225,32.3,75668,2.04,7.5,348,0.09,1.1,13.25,88,0.37,0.46,0.4
"Ship 37","Bulkcarrier",02/29/16 02:00 PM,5,225,32.3,75668,1.91,8.1,349,0.09,1.23,11.9,84,0.35,0.43,0.38
"Ship 37","Bulkcarrier",02/29/16 03:00 PM,5,225,32.3,75668,1.97,7.8,350,0.09,1.57,11.85,135.5,0.31,0.39,0.33
"Ship 37","Bulkcarrier",02/29/16 04:00 PM,5,225,32.3,75668,1.92,8.2,353,0.1,2.02,9.2,177.5,0.36,0.45,0.39
"Ship 37","Bulkcarrier",02/29/16 05:00 PM,5,225,32.3,75668,1.8,8,353,0.1,2.47,8.05,185.5,0.32,0.38,0.34
"Ship 37","Bulkcarrier",02/29/16 06:00 PM,5,225,32.3,75668,1.78,8.1,352,0.1,2.8,5.5,95.5,0.34,0.4,0.36
"Ship 37","Bulkcarrier",02/29/16 07:00 PM,5,225,32.3,75668,1.73,8.4,347,0.09,2.95,6.8,54,0.33,0.39,0.35
"Ship 37","Bulkcarrier",02/29/16 08:00 PM,5,225,32.3,75668,1.56,8,346,0.1,2.85,19.8,54.85,0.34,0.4,0.36
"Ship 37","Bulkcarrier",02/29/16 09:00 PM,5,225,32.3,75668,1.71,8.8,336,0.09,2.56,22.3,38.75,0.39,0.44,0.41
"Ship 37","Bulkcarrier",02/29/16 10:00 PM,5,225,32.3,75668,1.7,8.1,335,0.08,2.19,16.15,79.05,0.39,0.46,0.42
"Ship 37","Bulkcarrier",02/29/16 11:00 PM,5,225,32.3,75668,1.6,8.9,332,0.08,1.73,15.5,143.05,0.34,0.42,0.37
"Ship 37","Bulkcarrier",03/01/16 12:00 AM,5,225,32.3,75668,1.64,10.2,333,0.07,1.37,15.55,142.6,0.43,0.5,0.45
"Ship 37","Bulkcarrier",03/01/16 01:00 AM,5,225,32.3,75668,1.57,8.3,338,0.07,1.19,14.15,136.6,0.44,0.49,0.46
"Ship 37","Bulkcarrier",03/01/16 02:00 AM,5,225,32.3,75668,1.45,8.1,342,0.07,1.24,14.2,138.15,0.43,0.49,0.45
"Ship 37","Bulkcarrier",03/01/16 03:00 AM,5,225,32.3,75668,1.36,8,343,0.08,1.48,17.05,145.05,0.4,0.45,0.42
"Ship 37","Bulkcarrier",03/01/16 04:00 AM,5,225,32.3,75668,1.41,8.5,341,0.07,1.85,16.35,147.2,0.37,0.43,0.39
"Ship 37","Bulkcarrier",03/01/16 05:00 AM,5,225,32.3,75668,1.4,8.6,338,0.07,2.26,15.95,143.1,0.36,0.41,0.38
"Ship 37","Bulkcarrier",03/01/16 06:00 AM,5,225,32.3,75668,1.26,7.9,336,0.06,2.61,14.7,153.55,0.34,0.39,0.35
"Ship 37","Bulkcarrier",03/01/16 07:00 AM,5,225,32.3,75668,1.31,8.8,331,0.07,2.79,15.25,145.4,0.34,0.39,0.36
"Ship 37","Bulkcarrier",03/01/16 08:00 AM,5,225,32.3,75668,1.28,8.1,326,0.07,2.79,13.15,150.65,0.34,0.4,0.36
"Ship 37","Bulkcarrier",03/01/16 09:00 AM,5,225,32.3,75668,1.11,8.7,324,0.06,2.64,14,155.9,0.34,0.4,0.36
"Ship 37","Bulkcarrier",03/01/16 10:00 AM,5,225,32.3,75668,1.16,8.7,320,0.06,2.3,5.35,195.25,0.36,0.42,0.38
"Ship 37","Bulkcarrier",03/01/16 11:00 AM,5,225,32.3,75668,1.23,8.4,317,0.06,1.9,10.8,268.55,0.35,0.42,0.37
"Ship 37","Bulkcarrier",03/01/16 12:00 PM,5,225,32.3,75668,1.24,8.9,316,0.07,1.56,13.7,298.25,0.3,0.35,0.32
"Ship 37","Bulkcarrier",03/01/16 01:00 PM,5,225,32.3,75668,1.22,9.3,315,0.08,1.34,20.4,292.85,0.3,0.38,0.32
"Ship 37","Bulkcarrier",03/01/16 02:00 PM,5,225,32.3,75668,1.24,9,310,0.07,1.3,24.55,282.15,0.35,0.41,0.37
"Ship 37","Bulkcarrier",03/01/16 03:00 PM,5,225,32.3,75668,1.11,8.7,308,0.07,1.43,19.3,266.25,0.34,0.38,0.36
"Ship 37","Bulkcarrier",03/01/16 04:00 PM,5,225,32.3,75668,1.21,9,312,0.07,1.73,19.5,245.95,0.32,0.38,0.34
"Ship 37","Bulkcarrier",03/01/16 05:00 PM,5,225,32.3,75668,1.26,9.4,316,0.07,2.09,15.95,259.15,0.29,0.35,0.32
"Ship 37","Bulkcarrier",03/01/16 06:00 PM,5,225,32.3,75668,1.3,9.2,314,0.08,2.46,23,276.1,0.27,0.34,0.29
"Ship 37","Bulkcarrier",03/01/16 07:00 PM,5,225,32.3,75668,1.34,9.5,314,0.08,2.71,20.35,243.4,0.39,0.46,0.41
"Ship 37","Bulkcarrier",03/01/16 08:00 PM,5,225,32.3,75668,1.44,9.5,315,0.09,2.81,15.4,262.8,0.41,0.48,0.43
"Ship 37","Bulkcarrier",03/01/16 09:00 PM,5,225,32.3,75668,1.55,9.6,315,0.07,2.75,20.15,267.5,0.4,0.49,0.43
"Ship 37","Bulkcarrier",03/01/16 10:00 PM,5,225,32.3,75668,1.69,11,314,0.1,2.52,17.95,245.5,0.41,0.48,0.44
"Ship 37","Bulkcarrier",03/01/16 11:00 PM,5,225,32.3,75668,1.72,10.8,313,0.11,2.18,22.1,242.35,0.42,0.46,0.43
"Ship 37","Bulkcarrier",03/02/16 12:00 AM,5,225,32.3,75668,1.68,9.7,311,0.11,1.81,20.3,236.5,0.42,0.48,0.44
"Ship 37","Bulkcarrier",03/02/16 10:00 AM,5,225,32.3,75668,2.88,10.8,321,0.16,2.59,20.1,318.2,0.46,0.63,0.52
"Ship 37","Bulkcarrier",03/02/16 11:00 AM,5,225,32.3,75668,2.98,10.7,320,0.18,2.33,17.6,285.1,0.44,0.56,0.48
"Ship 37","Bulkcarrier",03/02/16 12:00 PM,5,225,32.3,75668,2.82,10.1,321,0.15,2.01,20.95,287.15,0.44,0.56,0.48
"Ship 37","Bulkcarrier",03/02/16 01:00 PM,5,225,32.3,75668,2.76,10.5,318,0.14,1.72,19.55,311.35,0.46,0.55,0.5
"Ship 37","Bulkcarrier",03/02/16 02:00 PM,5,225,32.3,75668,2.75,9.4,319,0.15,1.55,24.6,310.5,0.46,0.55,0.49
"Ship 37","Bulkcarrier",03/02/16 03:00 PM,5,225,32.3,75668,2.83,10.3,324,0.14,1.46,20.1,303.45,0.47,0.56,0.5
"Ship 37","Bulkcarrier",03/02/16 04:00 PM,5,225,32.3,75668,3.09,10.5,326,0.14,1.55,20.85,321.15,0.49,0.58,0.52
"Ship 37","Bulkcarrier",03/02/16 05:00 PM,5,225,32.3,75668,2.93,9.9,325,0.16,1.76,22.05,309.2,0.48,0.61,0.52
"Ship 37","Bulkcarrier",03/02/16 06:00 PM,5,225,32.3,75668,2.87,10.1,326,0.16,2.05,18.65,241.25,0.49,0.61,0.53
"Ship 37","Bulkcarrier",03/02/16 07:00 PM,5,225,32.3,75668,2.81,10.2,331,0.18,2.41,17.25,283.15,0.52,0.65,0.57
"Ship 37","Bulkcarrier",03/02/16 08:00 PM,5,225,32.3,75668,3.27,10.1,332,0.18,2.63,15.6,250.85,0.52,0.71,0.57
"Ship 37","Bulkcarrier",03/02/16 09:00 PM,5,225,32.3,75668,3.58,11,332,0.21,2.73,17.45,328.85,0.51,0.77,0.58
"Ship 37","Bulkcarrier",03/02/16 10:00 PM,5,225,32.3,75668,3.77,10.5,333,0.24,2.71,16.3,311.85,0.5,0.66,0.56
"Ship 37","Bulkcarrier",03/02/16 11:00 PM,5,225,32.3,75668,4.01,10.6,337,0.33,2.54,24.2,306.35,0.52,0.85,0.6
"Ship 37","Bulkcarrier",03/03/16 12:00 AM,5,225,32.3,75668,3.76,11.2,339,0.38,2.26,13.45,327.85,0.5,0.71,0.57
"Ship 37","Bulkcarrier",03/03/16 01:00 AM,5,225,32.3,75668,4.63,12.8,337,0.38,1.94,17.7,299.6,0.5,0.71,0.59
"Ship 37","Bulkcarrier",03/03/16 02:00 AM,5,225,32.3,75668,5.44,14.1,337,0.45,1.67,19.5,324.4,0.52,0.97,0.63
"Ship 37","Bulkcarrier",03/03/16 03:00 AM,5,225,32.3,75668,5.45,13.8,336,0.38,1.53,13.85,323.25,0.54,0.96,0.69
"Ship 37","Bulkcarrier",03/03/16 04:00 AM,5,225,32.3,75668,4.96,12.6,334,0.41,1.5,17.9,318.7,0.52,0.84,0.63
"Ship 37","Bulkcarrier",03/03/16 05:00 AM,5,225,32.3,75668,5.17,12.7,335,0.39,1.62,13.15,256.25,0.52,1.13,0.64
"Ship 37","Bulkcarrier",03/03/16 06:00 AM,5,225,32.3,75668,5.06,13.6,335,0.43,1.87,11.75,260.35,0.5,0.92,0.61
"Ship 37","Bulkcarrier",03/03/16 07:00 AM,5,225,32.3,75668,4.87,12.2,332,0.38,2.14,10.8,299.15,0.48,0.68,0.55
"Ship 37","Bulkcarrier",03/03/16 08:00 AM,5,225,32.3,75668,4.81,12,333,0.4,2.43,10.45,305.4,0.49,0.65,0.56
"Ship 37","Bulkcarrier",03/03/16 09:00 AM,5,225,32.3,75668,4.54,12.6,333,0.3,2.61,11.8,306.65,0.52,0.68,0.58
"Ship 37","Bulkcarrier",03/03/16 10:00 AM,5,225,32.3,75668,4.51,12.6,335,0.31,2.68,17.55,300.5,0.53,0.72,0.59
"Ship 37","Bulkcarrier",03/03/16 11:00 AM,5,225,32.3,75668,4.51,12,335,0.28,2.65,14.9,286.8,0.52,0.72,0.58
"Ship 37","Bulkcarrier",03/03/16 12:00 PM,5,225,32.3,75668,4.33,12.2,332,0.3,2.45,15.2,279.15,0.52,0.7,0.58
"Ship 37","Bulkcarrier",03/03/16 01:00 PM,5,225,32.3,75668,4.16,11.1,335,0.29,2.15,18.55,276.7,0.51,0.72,0.57
"Ship 37","Bulkcarrier",03/03/16 02:00 PM,5,225,32.3,75668,4.35,12,334,0.27,1.87,19.7,283.2,0.49,0.65,0.55
"Ship 37","Bulkcarrier",03/03/16 03:00 PM,5,225,32.3,75668,3.81,12.1,333,0.25,1.64,22.05,273.25,0.48,0.66,0.54
"Ship 37","Bulkcarrier",03/03/16 04:00 PM,5,225,32.3,75668,4.21,11.9,330,0.21,1.54,27.95,281.95,0.45,0.59,0.5
"Ship 37","Bulkcarrier",03/03/16 05:00 PM,5,225,32.3,75668,3.54,11.2,329,0.2,1.57,22.45,269.1,0.41,0.55,0.45
"Ship 37","Bulkcarrier",03/03/16 06:00 PM,5,225,32.3,75668,3.61,11.2,329,0.21,1.75,23.6,257.65,0.37,0.5,0.41
"Ship 37","Bulkcarrier",03/03/16 07:00 PM,5,225,32.3,75668,3.66,12.4,331,0.2,2.03,24.75,238.8,0.32,0.46,0.37
"Ship 37","Bulkcarrier",03/03/16 08:00 PM,5,225,32.3,75668,3.09,11.2,329,0.2,2.38,27.4,238.3,0.27,0.4,0.31
"Ship 37","Bulkcarrier",03/03/16 09:00 PM,5,225,32.3,75668,3.02,12.1,326,0.19,2.69,30.1,231.95,0.29,0.43,0.33
"Ship 37","Bulkcarrier",03/03/16 10:00 PM,5,225,32.3,75668,3.07,11.2,325,0.18,2.89,27.95,236.1,0.33,0.48,0.38
"Ship 37","Bulkcarrier",03/03/16 11:00 PM,5,225,32.3,75668,3.07,11.2,326,0.18,2.95,30.35,232.4,0.33,0.44,0.37
"Ship 37","Bulkcarrier",03/04/16 12:00 AM,5,225,32.3,75668,2.9,11,325,0.17,2.84,24.1,240.5,0.35,0.48,0.4
"Ship 37","Bulkcarrier",03/04/16 01:00 AM,5,225,32.3,75668,3,10.4,326,0.17,2.57,23.6,250.5,0.36,0.5,0.4
"Ship 37","Bulkcarrier",03/04/16 02:00 AM,5,225,32.3,75668,2.82,10.5,327,0.17,2.24,25.45,251.75,0.35,0.48,0.38
"Ship 37","Bulkcarrier",03/04/16 03:00 AM,5,225,32.3,75668,2.89,9.8,327,0.18,1.91,22.3,260.9,0.35,0.48,0.4
"Ship 37","Bulkcarrier",03/04/16 04:00 AM,5,225,32.3,75668,3.12,10.1,324,0.16,1.69,21.25,258,0.35,0.49,0.38
"Ship 37","Bulkcarrier",03/04/16 05:00 AM,5,225,32.3,75668,3.06,9.1,325,0.15,1.6,25.3,265.7,0.34,0.45,0.38
"Ship 37","Bulkcarrier",03/04/16 06:00 AM,5,225,32.3,75668,3.18,9.4,325,0.14,1.68,32.75,272.6,0.35,0.46,0.38
"Ship 37","Bulkcarrier",03/04/16 07:00 AM,5,225,32.3,75668,3.28,9.1,318,0.14,1.89,37.3,279.05,0.35,0.54,0.4
"Ship 37","Bulkcarrier",03/04/16 08:00 AM,5,225,32.3,75668,3.04,10.8,322,0.14,2.25,33.15,273.7,0.36,0.52,0.4
"Ship 37","Bulkcarrier",03/04/16 09:00 AM,5,225,32.3,75668,3.24,9,318,0.15,2.58,40.2,270.55,0.35,0.46,0.39
"Ship 37","Bulkcarrier",03/04/16 10:00 AM,5,225,32.3,75668,3.59,8.6,317,0.15,2.88,42.6,272.2,0.37,0.48,0.41
"Ship 37","Bulkcarrier",03/04/16 11:00 AM,5,225,32.3,75668,3.45,8.8,312,0.15,3.03,46.7,279.25,0.4,0.55,0.44
"Ship 19","Bulkcarrier",03/11/16 02:00 PM,5,225,32.1,77872,1.79,8.3,348,0.15,2.28,26.75,33.15,0.34,0.56,0.41
"Ship 19","Bulkcarrier",03/11/16 03:00 PM,5,225,32.1,77872,1.91,9.8,344,0.15,3.18,27.9,32.7,0.31,0.38,0.34
"Ship 19","Bulkcarrier",03/11/16 04:00 PM,5,225,32.1,77872,1.95,10,344,0.17,3.8,31.05,31.5,0.28,0.37,0.31
"Ship 19","Bulkcarrier",03/11/16 05:00 PM,5,225,32.1,77872,1.78,10,347,0.18,3.96,31.35,31.7,0.26,0.36,0.29
"Ship 19","Bulkcarrier",03/11/16 06:00 PM,5,225,32.1,77872,1.81,9.9,341,0.18,3.63,33.15,35.15,0.26,0.38,0.29
"Ship 19","Bulkcarrier",03/11/16 07:00 PM,5,225,32.1,77872,1.8,10,339,0.18,2.93,32.8,43.05,0.34,0.48,0.39
"Ship 19","Bulkcarrier",03/11/16 08:00 PM,5,225,32.1,77872,1.72,9.8,333,0.15,1.95,36.15,54.3,0.52,0.68,0.61
"Ship 19","Bulkcarrier",03/11/16 09:00 PM,5,225,32.1,77872,1.85,11.2,331,0.16,0.98,30.8,54.15,0.6,0.78,0.69
"Ship 19","Bulkcarrier",03/11/16 10:00 PM,5,225,32.1,77872,2.09,11.2,326,0.13,0.29,27.45,62.55,0.53,0.75,0.64
"Ship 19","Bulkcarrier",03/11/16 11:00 PM,5,225,32.1,77872,1.67,11.2,325,0.17,0.07,24.4,65.85,0.46,0.58,0.51
"Ship 19","Bulkcarrier",03/12/16 12:00 AM,5,225,32.1,77872,1.88,10.5,327,0.16,0.35,17.1,90.15,0.35,0.61,0.42
"Ship 19","Bulkcarrier",03/12/16 01:00 AM,5,225,32.1,77872,1.84,11,330,0.16,1.05,18.6,63.75,0.26,0.33,0.28
"Ship 19","Bulkcarrier",03/12/16 02:00 AM,5,225,32.1,77872,2.02,11,327,0.19,2,20.6,64.6,0.2,0.27,0.23
"Ship 19","Bulkcarrier",03/12/16 03:00 AM,5,225,32.1,77872,2.01,10.5,328,0.22,2.95,17.7,58.75,0.16,0.25,0.2
"Ship 19","Bulkcarrier",03/12/16 04:00 AM,5,225,32.1,77872,1.82,10.9,332,0.22,3.71,12.2,131.35,0.11,0.21,0.14
"Ship 19","Bulkcarrier",03/12/16 05:00 AM,5,225,32.1,77872,1.96,9.9,328,0.24,4.07,15.05,112.3,0.11,0.2,0.14
"Ship 19","Bulkcarrier",03/12/16 06:00 AM,5,225,32.1,77872,1.97,10.2,320,0.24,3.93,12.05,141.85,0.16,0.27,0.2
"Ship 19","Bulkcarrier",03/12/16 07:00 AM,5,225,32.1,77872,1.91,10.5,323,0.24,3.36,13.85,141.3,0.19,0.3,0.23
"Ship 19","Bulkcarrier",03/12/16 08:00 AM,5,225,32.1,77872,1.85,11.2,323,0.2,2.46,8.85,131.85,0.27,0.36,0.31
"Ship 19","Bulkcarrier",03/12/16 09:00 AM,5,225,32.1,77872,1.86,10.5,320,0.17,1.45,9.55,109.4,0.35,0.83,0.5
"Ship 19","Bulkcarrier",03/12/16 10:00 AM,5,225,32.1,77872,1.61,10.1,319,0.15,0.62,16.95,41.6,0.27,0.38,0.3
"Ship 19","Bulkcarrier",03/12/16 11:00 AM,5,225,32.1,77872,1.67,9.5,321,0.16,0.2,15,38.65,0.3,0.43,0.33
"Ship 19","Bulkcarrier",03/12/16 12:00 PM,5,225,32.1,77872,1.84,11.7,321,0.19,0.28,10.45,30.8,0.29,0.38,0.31
"Ship 19","Bulkcarrier",03/12/16 01:00 PM,5,225,32.1,77872,2.23,12.8,324,0.2,0.82,9.5,100.1,0.27,0.42,0.31
"Ship 19","Bulkcarrier",03/12/16 02:00 PM,5,225,32.1,77872,2.11,12.6,335,0.23,1.61,21.65,34.65,0.24,0.36,0.29
"Ship 19","Bulkcarrier",03/12/16 03:00 PM,5,225,32.1,77872,2.49,12.4,333,0.24,2.51,33.7,30.15,0.26,0.38,0.3
"Ship 19","Bulkcarrier",03/12/16 04:00 PM,5,225,32.1,77872,2.55,12.5,336,0.26,3.28,35.05,31.6,0.31,0.44,0.35
"Ship 19","Bulkcarrier",03/12/16 05:00 PM,5,225,32.1,77872,2.78,12.9,333,0.3,3.74,38.25,33.55,0.34,0.52,0.39
"Ship 19","Bulkcarrier",03/12/16 06:00 PM,5,225,32.1,77872,2.58,12.6,335,0.29,3.77,41.35,44.35,0.34,0.54,0.39
"Ship 19","Bulkcarrier",03/12/16 07:00 PM,5,225,32.1,77872,2.58,12.5,329,0.3,3.38,40.15,52.35,0.35,0.56,0.4
"Ship 19","Bulkcarrier",03/12/16 08:00 PM,5,225,32.1,77872,2.47,12.5,326,0.25,2.65,32.45,54.25,0.33,0.46,0.37
"Ship 19","Bulkcarrier",03/12/16 09:00 PM,5,225,32.1,77872,2.51,12.5,327,0.2,1.74,24.85,57.7,0.33,0.47,0.38
"Ship 19","Bulkcarrier",03/12/16 10:00 PM,5,225,32.1,77872,2.44,12.2,330,0.25,0.9,18.3,66.35,0.37,0.49,0.41
"Ship 19","Bulkcarrier",03/12/16 11:00 PM,5,225,32.1,77872,2.39,12.5,331,0.22,0.38,9.3,133.95,0.32,0.44,0.36
"Ship 19","Bulkcarrier",03/13/16 12:00 AM,5,225,32.1,77872,2.42,12.5,332,0.21,0.28,10.5,134.55,0.32,0.44,0.36
"Ship 19","Bulkcarrier",03/13/16 01:00 AM,5,225,32.1,77872,2.24,12.3,332,0.21,0.64,11.2,131.8,0.28,0.38,0.32
"Ship 19","Bulkcarrier",03/13/16 02:00 AM,5,225,32.1,77872,2.39,12.4,328,0.2,1.33,10.45,133.05,0.24,0.35,0.27
"Ship 19","Bulkcarrier",03/13/16 03:00 AM,5,225,32.1,77872,2.39,12.4,334,0.2,2.21,11.9,135.45,0.25,0.37,0.29
"Ship 19","Bulkcarrier",03/13/16 04:00 AM,5,225,32.1,77872,2.22,12.5,335,0.22,3.04,12.3,133.6,0.27,0.47,0.33
"Ship 19","Bulkcarrier",03/13/16 05:00 AM,5,225,32.1,77872,2.29,12.4,329,0.25,3.65,11,123.25,0.31,0.46,0.37
"Ship 19","Bulkcarrier",03/13/16 06:00 AM,5,225,32.1,77872,2.3,12.4,327,0.28,3.88,14,130.2,0.38,0.51,0.42
"Ship 25","Bulkcarrier",01/31/17 10:00 AM,5,179.98,30.05,37152,2.06,12.4,301,0.21,1.1,20.05,229.3,0.34,1.05,0.6
"Ship 25","Bulkcarrier",01/31/17 11:00 AM,5,179.98,30.05,37152,2.11,13,298,0.22,0.76,19.4,267.4,0.71,2.8,1.22
"Ship 25","Bulkcarrier",01/31/17 12:00 PM,5,179.98,30.05,37152,2.39,13.2,302,0.23,0.86,18.1,283.1,0.42,2.33,0.66
"Ship 25","Bulkcarrier",01/31/17 01:00 PM,5,179.98,30.05,37152,2.31,13.7,300,0.21,1.34,7.9,284.2,0.35,0.92,0.64
"Ship 25","Bulkcarrier",01/31/17 02:00 PM,5,179.98,30.05,37152,2.27,14,303,0.3,2.05,0.3,158.1,0.4,1.1,0.68
"Ship 25","Bulkcarrier",01/31/17 03:00 PM,5,179.98,30.05,37152,2.4,12.2,296,0.27,2.81,8.6,58.1,0.29,1.1,0.57
"Ship 25","Bulkcarrier",01/31/17 04:00 PM,5,179.98,30.05,37152,2.86,12.5,300,0.29,3.44,13.45,97.6,0.2,0.64,0.36
"Ship 25","Bulkcarrier",01/31/17 05:00 PM,5,179.98,30.05,37152,2.79,12.4,299,0.32,3.77,2.45,127.5,0.23,0.97,0.44
"Ship 25","Bulkcarrier",01/31/17 06:00 PM,5,179.98,30.05,37152,3.05,12,304,0.31,3.74,5.15,212.65,0.29,1.42,0.57
"Ship 25","Bulkcarrier",01/31/17 07:00 PM,5,179.98,30.05,37152,2.84,12.2,306,0.31,3.34,14.05,268.65,0.25,0.81,0.46
"Ship 25","Bulkcarrier",01/31/17 08:00 PM,5,179.98,30.05,37152,3.14,12.5,307,0.3,2.69,10.8,266.95,0.25,1.05,0.48
"Ship 25","Bulkcarrier",01/31/17 09:00 PM,5,179.98,30.05,37152,2.5,12.2,304,0.28,1.93,2,274.3,0.2,0.51,0.31
"Ship 25","Bulkcarrier",01/31/17 10:00 PM,5,179.98,30.05,37152,2.78,12,304,0.33,1.27,9.95,162.55,0.2,0.63,0.32
"Ship 25","Bulkcarrier",01/31/17 11:00 PM,5,179.98,30.05,37152,2.1,12.4,305,0.25,0.87,12,264.9,0.22,0.61,0.37
"Ship 25","Bulkcarrier",02/01/17 12:00 AM,5,179.98,30.05,37152,2.21,11.7,303,0.2,0.88,23.75,224.25,0.2,0.77,0.32
"Ship 25","Bulkcarrier",02/01/17 01:00 AM,5,179.98,30.05,37152,2.41,12.1,304,0.26,1.3,14.85,240.35,0.22,0.6,0.36
"Ship 25","Bulkcarrier",02/01/17 02:00 AM,5,179.98,30.05,37152,2.45,12,304,0.26,1.97,20.95,225.3,0.29,0.75,0.49
"Ship 25","Bulkcarrier",02/01/17 03:00 AM,5,179.98,30.05,37152,2.39,10.9,306,0.31,2.73,20.95,217.35,0.24,1.02,0.45
"Ship 25","Bulkcarrier",02/01/17 04:00 AM,5,179.98,30.05,37152,2.46,11.9,304,0.28,3.44,22,217.1,0.25,0.78,0.46
"Ship 25","Bulkcarrier",02/01/17 05:00 AM,5,179.98,30.05,37152,2.27,12.1,301,0.32,3.9,19.4,203.6,0.28,0.97,0.54
"Ship 25","Bulkcarrier",02/01/17 06:00 AM,5,179.98,30.05,37152,2.54,11.7,307,0.29,4,11.3,222.25,0.25,0.83,0.46
"Ship 25","Bulkcarrier",02/01/17 07:00 AM,5,179.98,30.05,37152,2.4,11.2,302,0.28,3.72,27.55,217.25,0.23,1.16,0.47
"Ship 25","Bulkcarrier",02/01/17 08:00 AM,5,179.98,30.05,37152,2.7,11.2,302,0.32,3.11,47.35,213.85,0.23,1.19,0.47
"Ship 25","Bulkcarrier",02/01/17 09:00 AM,5,179.98,30.05,37152,2.29,11.9,302,0.3,2.33,42.85,218.35,0.2,0.83,0.39
"Ship 25","Bulkcarrier",02/01/17 10:00 AM,5,179.98,30.05,37152,2.36,11,300,0.25,1.54,54.5,211.3,0.27,0.99,0.53
"Ship 25","Bulkcarrier",02/01/17 11:00 AM,5,179.98,30.05,37152,2.05,10.7,292,0.23,0.99,45.05,216.25,0.19,0.7,0.38
"Ship 25","Bulkcarrier",02/01/17 12:00 PM,5,179.98,30.05,37152,2.18,11.1,296,0.2,0.82,40.8,212.55,0.16,0.68,0.29
"Ship 25","Bulkcarrier",02/01/17 01:00 PM,5,179.98,30.05,37152,2.32,11.1,294,0.23,1.04,50.05,215.05,0.16,0.65,0.3
"Ship 25","Bulkcarrier",02/01/17 02:00 PM,5,179.98,30.05,37152,2.17,11,291,0.24,1.6,61.85,211.1,0.18,0.67,0.35
"Ship 25","Bulkcarrier",02/01/17 03:00 PM,5,179.98,30.05,37152,2.28,11,288,0.29,2.32,62.35,210.7,0.13,0.51,0.25
"Ship 25","Bulkcarrier",02/01/17 04:00 PM,5,179.98,30.05,37152,2.18,10.8,289,0.3,3.01,58.65,206.55,0.11,0.47,0.21
"Ship 25","Bulkcarrier",02/01/17 05:00 PM,5,179.98,30.05,37152,2.08,10.8,290,0.26,3.53,47.65,199,0.15,0.71,0.31
"Ship 25","Bulkcarrier",02/01/17 06:00 PM,5,179.98,30.05,37152,2.1,11.1,291,0.28,3.78,57.4,207.35,0.1,0.38,0.2
"Ship 25","Bulkcarrier",02/01/17 07:00 PM,5,179.98,30.05,37152,1.92,11,281,0.32,3.65,69.75,213.3,0.09,0.56,0.2
"Ship 25","Bulkcarrier",02/01/17 08:00 PM,5,179.98,30.05,37152,1.95,11.9,280,0.46,3.21,81.35,212.45,0.09,0.68,0.19
"Ship 25","Bulkcarrier",02/01/17 09:00 PM,5,179.98,30.05,37152,2.01,10.7,288,0.34,2.59,73.7,209.4,0.1,0.36,0.19
"Ship 25","Bulkcarrier",02/01/17 10:00 PM,5,179.98,30.05,37152,1.78,10.9,283,0.28,1.87,61.1,212.35,0.13,0.45,0.24
"Ship 25","Bulkcarrier",02/01/17 11:00 PM,5,179.98,30.05,37152,1.98,10.4,282,0.27,1.34,63,210.15,0.12,0.43,0.22
"Ship 25","Bulkcarrier",02/02/17 12:00 AM,5,179.98,30.05,37152,1.91,11.1,283,0.25,1.13,69.65,219.1,0.08,0.38,0.16
"Ship 25","Bulkcarrier",02/02/17 01:00 AM,5,179.98,30.05,37152,1.91,9.9,284,0.3,1.26,62.25,228.3,0.09,0.3,0.17
"Ship 25","Bulkcarrier",02/02/17 02:00 AM,5,179.98,30.05,37152,1.89,10.9,288,0.37,1.74,58.15,233.1,0.12,0.57,0.25
"Ship 25","Bulkcarrier",02/02/17 03:00 AM,5,179.98,30.05,37152,2.13,9.7,285,0.35,2.4,64.8,247.9,0.08,0.46,0.15
"Ship 25","Bulkcarrier",02/02/17 04:00 AM,5,179.98,30.05,37152,2.01,10.8,289,0.37,3.1,51.8,234.2,0.09,0.47,0.18
